"x", "x+a+b-c", "floorf(x)"
2.7125,2,2
2.67901,2,2
2.64634,2,2
2.61446,2,2
2.55294,2,2
2.52326,2,2
2.49425,2,2
2.46591,2,2
2.4382,2,2
2.41111,2,2
2.3587,2,2
2.30851,2,2
2.28421,2,2
2.26042,2,2
2.23711,2,2
2.19192,2,2
2.17,2,2
2.14851,2,2
2.12745,2,2
2.1068,2,2
2.08654,2,2
2.04717,2,2
2.02804,2,2
2.00926,2,2
1.99083,1,1
1.97273,1,1
1.95495,1,1
1.92035,1,1
1.90351,1,1
1.88696,1,1
1.87069,1,1
1.8547,1,1
1.83898,1,1
1.80833,1,1
1.79339,1,1
1.77869,1,1
1.76423,1,1
1.736,1,1
1.70866,1,1
1.69531,1,1
1.68217,1,1
1.66923,1,1
1.65649,1,1
1.64394,1,1
1.6194,1,1
1.60741,1,1
1.59559,1,1
1.58394,1,1
1.57246,1,1
1.56115,1,1
1.53901,1,1
1.52817,1,1
1.51748,1,1
1.50694,1,1
1.49655,1,1
1.4863,1,1
1.46622,1,1
1.45638,1,1
1.44667,1,1
1.43709,1,1
1.42763,1,1
1.4183,1,1
1.39103,1,1
1.38217,1,1
1.37342,1,1
1.36478,1,1
1.35625,1,1
1.33951,1,1
1.33129,1,1
1.32317,1,1
1.31515,1,1
1.30723,1,1
1.2994,1,1
1.28402,1,1
1.27647,1,1
1.26901,1,1
1.26163,1,1
1.25434,1,1
1.24713,1,1
1.23295,1,1
1.22599,1,1
1.2191,1,1
1.21229,1,1
1.20556,1,1
1.19889,1,1
1.18579,1,1
1.17935,1,1
1.17297,1,1
1.16043,1,1
1.15426,1,1
1.14211,1,1
1.13613,1,1
1.13021,1,1
1.12435,1,1
1.11856,1,1
1.11282,1,1
1.10152,1,1
1.09596,1,1
1.09045,1,1
1.085,1,1
1.0796,1,1
1.07426,1,1
1.06373,1,1
1.05854,1,1
1.0534,1,1
1.04831,1,1
1.04327,1,1
1.03828,1,1
1.02844,1,1
1.02358,1,1
1.01878,1,1
1.01402,1,1
1.0093,1,1
1.00463,1,1
0.995413,0,0
0.990868,0,0
0.986364,0,0
0.9819,0,0
0.977477,0,0
0.973094,0,0
0.964444,0,0
0.960177,0,0
0.955947,0,0
0.951754,0,0
0.947598,0,0
0.943478,0,0
0.935345,0,0
0.93133,0,0
0.92735,0,0
0.923404,0,0
0.919492,0,0
0.915612,0,0
0.90795,0,0
0.904167,0,0
0.900415,0,0
0.896694,0,0
0.893004,0,0
0.889344,0,0
0.882114,0,0
0.878542,0,0
0.871486,0,0
0.868,0,0
0.864542,0,0
0.857708,0,0
0.854331,0,0
0.85098,0,0
218,218,218
72.6667,72,72
43.6,43,43
31.1429,31,31
24.2222,24,24
19.8182,19,19
16.7692,16,16
14.5333,14,14
12.8235,12,12
11.4737,11,11
10.381,10,10
9.47826,9,9
8.72,8,8
8.07407,8,8
7.51724,7,7
7.03226,7,7
6.60606,6,6
6.22857,6,6
5.89189,5,5
5.58974,5,5
5.31707,5,5
5.06977,5,5
4.84444,4,4
4.6383,4,4
4.44898,4,4
4.27451,4,4
4.11321,4,4
3.96364,3,3
3.82456,3,3
3.69492,3,3
3.57377,3,3
3.46032,3,3
3.35385,3,3
3.25373,3,3
3.15942,3,3
3.07042,3,3
2.9863,2,2
2.90667,2,2
2.83117,2,2
2.75949,2,2
2.69136,2,2
2.62651,2,2
2.56471,2,2
2.50575,2,2
2.44944,2,2
2.3956,2,2
2.34409,2,2
2.29474,2,2
2.24742,2,2
2.20202,2,2
2.15842,2,2
2.1165,2,2
2.07619,2,2
2.03738,2,2
1.96396,1,1
1.9292,1,1
1.89565,1,1
1.86325,1,1
1.83193,1,1
1.80165,1,1
1.77236,1,1
1.744,1,1
1.71654,1,1
1.68992,1,1
1.66412,1,1
1.6391,1,1
1.61481,1,1
1.59124,1,1
1.56835,1,1
1.5461,1,1
1.52448,1,1
1.50345,1,1
1.48299,1,1
1.46309,1,1
1.44371,1,1
1.42484,1,1
1.40645,1,1
1.38854,1,1
1.37107,1,1
1.35404,1,1
1.33742,1,1
1.32121,1,1
1.30539,1,1
1.28994,1,1
1.27485,1,1
1.26012,1,1
1.24571,1,1
1.23164,1,1
1.21788,1,1
1.20442,1,1
1.19126,1,1
1.17838,1,1
1.16578,1,1
1.15344,1,1
1.14136,1,1
1.12953,1,1
1.11795,1,1
1.1066,1,1
1.09548,1,1
1.08458,1,1
1.07389,1,1
1.06341,1,1
1.05314,1,1
1.04306,1,1
1.03318,1,1
1.02347,1,1
1.01395,1,1
1.00461,1,1
0.995434,0,0
0.986425,0,0
0.977578,0,0
0.968889,0,0
0.960352,0,0
0.951965,0,0
0.943723,0,0
0.935622,0,0
0.92766,0,0
0.919831,0,0
0.912134,0,0
0.904564,0,0
0.897119,0,0
0.889796,0,0
0.882591,0,0
0.875502,0,0
0.868526,0,0
0.86166,0,0
0.854902,0,0
219,219,219
109.5,109,109
54.75,54,54
43.8,43,43
31.2857,31,31
27.375,27,27
21.9,21,21
19.9091,19,19
16.8462,16,16
15.6429,15,15
13.6875,13,13
12.8824,12,12
11.5263,11,11
10.95,10,10
9.95455,9,9
9.52174,9,9
8.76,8,8
8.42308,8,8
7.82143,7,7
7.55172,7,7
7.06452,7,7
6.84375,6,6
6.44118,6,6
6.25714,6,6
5.91892,5,5
5.76316,5,5
5.475,5,5
5.34146,5,5
5.09302,5,5
4.97727,4,4
4.76087,4,4
4.65957,4,4
4.46939,4,4
4.38,4,4
4.21154,4,4
4.13208,4,4
3.98182,3,3
3.91071,3,3
3.77586,3,3
3.71186,3,3
3.59016,3,3
3.53226,3,3
3.42188,3,3
3.36923,3,3
3.26866,3,3
3.22059,3,3
3.12857,3,3
3.08451,3,3
2.95946,2,2
2.88158,2,2
2.84416,2,2
2.77215,2,2
2.7375,2,2
2.67073,2,2
2.63855,2,2
2.57647,2,2
2.54651,2,2
2.48864,2,2
2.46067,2,2
2.40659,2,2
2.38043,2,2
2.32979,2,2
2.30526,2,2
2.25773,2,2
2.23469,2,2
2.19,2,2
2.16832,2,2
2.12621,2,2
2.10577,2,2
2.06604,2,2
2.04673,2,2
2.00917,2,2
1.99091,1,1
1.95536,1,1
1.93805,1,1
1.90435,1,1
1.88793,1,1
1.85593,1,1
1.84034,1,1
1.80992,1,1
1.79508,1,1
1.76613,1,1
1.752,1,1
1.72441,1,1
1.71094,1,1
1.68462,1,1
1.67176,1,1
1.64662,1,1
1.63433,1,1
1.61029,1,1
1.59854,1,1
1.57554,1,1
1.56429,1,1
1.54225,1,1
1.53147,1,1
1.51034,1,1
1.47973,1,1
1.4698,1,1
1.45033,1,1
1.44079,1,1
1.42208,1,1
1.4129,1,1
1.3949,1,1
1.38608,1,1
1.36875,1,1
1.36025,1,1
1.34356,1,1
1.33537,1,1
1.31928,1,1
1.31138,1,1
1.29586,1,1
1.28824,1,1
1.27326,1,1
1.2659,1,1
1.25143,1,1
1.24432,1,1
1.23034,1,1
1.22346,1,1
1.20994,1,1
1.2033,1,1
1.19022,1,1
1.18378,1,1
1.17112,1,1
1.16489,1,1
1.15263,1,1
1.1466,1,1
1.13472,1,1
1.12887,1,1
1.11735,1,1
1.11168,1,1
1.1005,1,1
1.095,1,1
1.08416,1,1
1.07882,1,1
1.06829,1,1
1.06311,1,1
1.05288,1,1
1.04785,1,1
1.03791,1,1
1.03302,1,1
1.02336,1,1
1.0186,1,1
1.00922,1,1
1.00459,1,1
0.995455,0,0
0.99095,0,0
0.982063,0,0
0.977679,0,0
0.969027,0,0
0.964758,0,0
0.956332,0,0
0.952174,0,0
0.943965,0,0
0.939914,0,0
0.931915,0,0
0.927966,0,0
0.920168,0,0
0.916318,0,0
0.908714,0,0
0.904959,0,0
0.897541,0,0
0.893878,0,0
0.88664,0,0
0.883065,0,0
0.876,0,0
0.87251,0,0
0.865613,0,0
0.862205,0,0
220,220,220
73.3333,73,73
31.4286,31,31
24.4444,24,24
16.9231,16,16
12.9412,12,12
11.5789,11,11
10.4762,10,10
9.56522,9,9
8.14815,8,8
7.58621,7,7
7.09677,7,7
5.94595,5,5
5.64103,5,5
5.36585,5,5
5.11628,5,5
4.68085,4,4
4.4898,4,4
4.31373,4,4
4.15094,4,4
3.85965,3,3
3.72881,3,3
3.60656,3,3
3.49206,3,3
3.28358,3,3
3.18841,3,3
3.09859,3,3
3.0137,3,3
2.78481,2,2
2.71605,2,2
2.6506,2,2
2.52874,2,2
2.47191,2,2
2.41758,2,2
2.36559,2,2
2.26804,2,2
2.17822,2,2
2.13592,2,2
2.05607,2,2
2.01835,2,2
1.98198,1,1
1.9469,1,1
1.88034,1,1
1.84874,1,1
1.78862,1,1
1.73228,1,1
1.70543,1,1
1.67939,1,1
1.65414,1,1
1.60584,1,1
1.58273,1,1
1.56028,1,1
1.4966,1,1
1.47651,1,1
1.45695,1,1
1.43791,1,1
1.40127,1,1
1.38365,1,1
1.36646,1,1
1.34969,1,1
1.31737,1,1
1.30178,1,1
1.28655,1,1
1.27168,1,1
1.24294,1,1
1.22905,1,1
1.21547,1,1
1.20219,1,1
1.16402,1,1
1.15183,1,1
1.1399,1,1
1.11675,1,1
1.10553,1,1
1.09453,1,1
1.08374,1,1
1.0628,1,1
1.04265,1,1
1.03286,1,1
1.01382,1,1
1.00457,1,1
0.995475,0,0
0.986547,0,0
0.969163,0,0
0.960699,0,0
0.944206,0,0
0.92827,0,0
0.920502,0,0
0.912863,0,0
0.90535,0,0
0.890688,0,0
0.883534,0,0
0.876494,0,0
221,221,221
110.5,110,110
73.6667,73,73
55.25,55,55
44.2,44,44
36.8333,36,36
31.5714,31,31
27.625,27,27
24.5556,24,24
22.1,22,22
20.0909,20,20
18.4167,18,18
15.7857,15,15
14.7333,14,14
13.8125,13,13
12.2778,12,12
11.6316,11,11
11.05,11,11
10.5238,10,10
10.0455,10,10
9.6087,9,9
9.20833,9,9
8.84,8,8
8.18519,8,8
7.89286,7,7
7.62069,7,7
7.36667,7,7
7.12903,7,7
6.90625,6,6
6.69697,6,6
6.31429,6,6
6.13889,6,6
5.97297,5,5
5.81579,5,5
5.525,5,5
5.39024,5,5
5.2619,5,5
5.13953,5,5
5.02273,5,5
4.91111,4,4
4.80435,4,4
4.70213,4,4
4.60417,4,4
4.5102,4,4
4.42,4,4
4.16981,4,4
4.09259,4,4
4.01818,4,4
3.94643,3,3
3.87719,3,3
3.81034,3,3
3.74576,3,3
3.68333,3,3
3.62295,3,3
3.56452,3,3
3.50794,3,3
3.45312,3,3
3.34848,3,3
3.29851,3,3
3.2029,3,3
3.15714,3,3
3.11268,3,3
3.06944,3,3
3.0274,3,3
2.98649,2,2
2.94667,2,2
2.90789,2,2
2.87013,2,2
2.79747,2,2
2.7625,2,2
2.72839,2,2
2.69512,2,2
2.66265,2,2
2.63095,2,2
2.56977,2,2
2.54023,2,2
2.51136,2,2
2.48315,2,2
2.45556,2,2
2.40217,2,2
2.37634,2,2
2.35106,2,2
2.32632,2,2
2.30208,2,2
2.27835,2,2
2.2551,2,2
2.23232,2,2
2.21,2,2
2.18812,2,2
2.14563,2,2
2.10476,2,2
2.08491,2,2
2.06542,2,2
2.0463,2,2
2.02752,2,2
2.00909,2,2
1.99099,1,1
1.97321,1,1
1.95575,1,1
1.9386,1,1
1.92174,1,1
1.90517,1,1
1.87288,1,1
1.84167,1,1
1.82645,1,1
1.81148,1,1
1.79675,1,1
1.78226,1,1
1.768,1,1
1.75397,1,1
1.74016,1,1
1.72656,1,1
1.71318,1,1
1.68702,1,1
1.67424,1,1
1.66165,1,1
1.64925,1,1
1.63704,1,1
1.61314,1,1
1.60145,1,1
1.58993,1,1
1.57857,1,1
1.56738,1,1
1.55634,1,1
1.53472,1,1
1.52414,1,1
1.5137,1,1
1.5034,1,1
1.49324,1,1
1.48322,1,1
1.47333,1,1
1.46358,1,1
1.45395,1,1
1.43506,1,1
1.42581,1,1
1.40764,1,1
1.39873,1,1
1.38994,1,1
1.38125,1,1
1.37267,1,1
1.3642,1,1
1.35583,1,1
1.34756,1,1
1.33939,1,1
1.33133,1,1
1.32335,1,1
1.31548,1,1
1.2924,1,1
1.28488,1,1
1.27746,1,1
1.27011,1,1
1.26286,1,1
1.25568,1,1
1.24859,1,1
1.24157,1,1
1.23464,1,1
1.22778,1,1
1.22099,1,1
1.20765,1,1
1.20109,1,1
1.19459,1,1
1.18817,1,1
1.17553,1,1
1.16931,1,1
1.16316,1,1
1.15707,1,1
1.15104,1,1
1.14508,1,1
1.13918,1,1
1.12755,1,1
1.12183,1,1
1.11616,1,1
1.11055,1,1
1.105,1,1
1.0995,1,1
1.09406,1,1
1.08867,1,1
1.07805,1,1
1.07282,1,1
1.06763,1,1
1.05742,1,1
1.05238,1,1
1.04739,1,1
1.04245,1,1
1.03756,1,1
1.03271,1,1
1.02791,1,1
1.02315,1,1
1.01843,1,1
1.01376,1,1
1.00913,1,1
1.00455,1,1
0.995495,0,0
0.991031,0,0
0.986607,0,0
0.982222,0,0
0.977876,0,0
0.973568,0,0
0.969298,0,0
0.965065,0,0
0.96087,0,0
0.95671,0,0
0.952586,0,0
0.948498,0,0
0.940426,0,0
0.936441,0,0
0.932489,0,0
0.924686,0,0
0.920833,0,0
0.917012,0,0
0.913223,0,0
0.909465,0,0
0.905738,0,0
0.902041,0,0
0.898374,0,0
0.891129,0,0
0.88755,0,0
0.884,0,0
0.880478,0,0
0.876984,0,0
0.873518,0,0
0.870079,0,0
222,222,222
44.4,44,44
31.7143,31,31
20.1818,20,20
17.0769,17,17
13.0588,13,13
11.6842,11,11
9.65217,9,9
8.88,8,8
7.65517,7,7
7.16129,7,7
6.34286,6,6
5.41463,5,5
5.16279,5,5
4.7234,4,4
4.53061,4,4
4.18868,4,4
4.03636,4,4
3.76271,3,3
3.63934,3,3
3.41538,3,3
3.31343,3,3
3.12676,3,3
3.0411,3,3
2.88312,2,2
2.81013,2,2
2.6747,2,2
2.61176,2,2
2.49438,2,2
2.43956,2,2
2.33684,2,2
2.28866,2,2
2.19802,2,2
2.15534,2,2
2.07477,2,2
2.0367,2,2
1.9646,1,1
1.93043,1,1
1.86555,1,1
1.83471,1,1
1.776,1,1
1.74803,1,1
1.69466,1,1
1.66917,1,1
1.62044,1,1
1.59712,1,1
1.55245,1,1
1.53103,1,1
1.48993,1,1
1.4702,1,1
1.43226,1,1
1.41401,1,1
1.37888,1,1
1.36196,1,1
1.32934,1,1
1.31361,1,1
1.28324,1,1
1.26857,1,1
1.24022,1,1
1.22652,1,1
1.18717,1,1
1.1623,1,1
1.15026,1,1
1.1269,1,1
1.11558,1,1
1.0936,1,1
1.08293,1,1
1.0622,1,1
1.05213,1,1
1.03256,1,1
1.02304,1,1
1.00452,1,1
0.995516,0,0
0.977974,0,0
0.969432,0,0
0.95279,0,0
0.944681,0,0
0.92887,0,0
0.921162,0,0
0.906122,0,0
0.898785,0,0
0.884462,0,0
0.87747,0,0
223,223,223
111.5,111,111
74.3333,74,74
55.75,55,55
44.6,44,44
37.1667,37,37
31.8571,31,31
27.875,27,27
24.7778,24,24
22.3,22,22
20.2727,20,20
18.5833,18,18
17.1538,17,17
15.9286,15,15
14.8667,14,14
13.9375,13,13
13.1176,13,13
12.3889,12,12
11.7368,11,11
11.15,11,11
10.619,10,10
10.1364,10,10
9.69565,9,9
9.29167,9,9
8.92,8,8
8.57692,8,8
8.25926,8,8
7.96429,7,7
7.68966,7,7
7.43333,7,7
7.19355,7,7
6.96875,6,6
6.75758,6,6
6.55882,6,6
6.37143,6,6
6.19444,6,6
6.02703,6,6
5.86842,5,5
5.71795,5,5
5.575,5,5
5.43902,5,5
5.30952,5,5
5.18605,5,5
5.06818,5,5
4.95556,4,4
4.84783,4,4
4.74468,4,4
4.64583,4,4
4.55102,4,4
4.46,4,4
4.37255,4,4
4.28846,4,4
4.20755,4,4
4.12963,4,4
4.05455,4,4
3.98214,3,3
3.91228,3,3
3.84483,3,3
3.77966,3,3
3.71667,3,3
3.65574,3,3
3.59677,3,3
3.53968,3,3
3.48438,3,3
3.43077,3,3
3.37879,3,3
3.32836,3,3
3.27941,3,3
3.23188,3,3
3.18571,3,3
3.14085,3,3
3.09722,3,3
3.05479,3,3
3.01351,3,3
2.97333,2,2
2.93421,2,2
2.8961,2,2
2.85897,2,2
2.82278,2,2
2.7875,2,2
2.75309,2,2
2.71951,2,2
2.68675,2,2
2.65476,2,2
2.62353,2,2
2.59302,2,2
2.56322,2,2
2.53409,2,2
2.50562,2,2
2.47778,2,2
2.45055,2,2
2.42391,2,2
2.39785,2,2
2.37234,2,2
2.34737,2,2
2.32292,2,2
2.29897,2,2
2.27551,2,2
2.25253,2,2
2.23,2,2
2.20792,2,2
2.18627,2,2
2.16505,2,2
2.14423,2,2
2.12381,2,2
2.10377,2,2
2.08411,2,2
2.06481,2,2
2.04587,2,2
2.02727,2,2
2.00901,2,2
1.99107,1,1
1.97345,1,1
1.95614,1,1
1.93913,1,1
1.92241,1,1
1.90598,1,1
1.88983,1,1
1.87395,1,1
1.85833,1,1
1.84298,1,1
1.82787,1,1
1.81301,1,1
1.79839,1,1
1.784,1,1
1.76984,1,1
1.75591,1,1
1.74219,1,1
1.72868,1,1
1.71538,1,1
1.70229,1,1
1.68939,1,1
1.67669,1,1
1.66418,1,1
1.65185,1,1
1.63971,1,1
1.62774,1,1
1.61594,1,1
1.60432,1,1
1.59286,1,1
1.58156,1,1
1.57042,1,1
1.55944,1,1
1.54861,1,1
1.53793,1,1
1.5274,1,1
1.51701,1,1
1.50676,1,1
1.49664,1,1
1.48667,1,1
1.47682,1,1
1.46711,1,1
1.45752,1,1
1.44805,1,1
1.43871,1,1
1.42949,1,1
1.42038,1,1
1.41139,1,1
1.40252,1,1
1.39375,1,1
1.38509,1,1
1.37654,1,1
1.3681,1,1
1.35976,1,1
1.35152,1,1
1.34337,1,1
1.33533,1,1
1.32738,1,1
1.31953,1,1
1.31176,1,1
1.30409,1,1
1.29651,1,1
1.28902,1,1
1.28161,1,1
1.27429,1,1
1.26705,1,1
1.25989,1,1
1.25281,1,1
1.24581,1,1
1.23889,1,1
1.23204,1,1
1.22527,1,1
1.21858,1,1
1.21196,1,1
1.20541,1,1
1.19892,1,1
1.19251,1,1
1.18617,1,1
1.17989,1,1
1.17368,1,1
1.16754,1,1
1.16146,1,1
1.15544,1,1
1.14948,1,1
1.14359,1,1
1.13776,1,1
1.13198,1,1
1.12626,1,1
1.1206,1,1
1.115,1,1
1.10945,1,1
1.10396,1,1
1.09852,1,1
1.09314,1,1
1.0878,1,1
1.08252,1,1
1.07729,1,1
1.07212,1,1
1.06699,1,1
1.0619,1,1
1.05687,1,1
1.05189,1,1
1.04695,1,1
1.04206,1,1
1.03721,1,1
1.03241,1,1
1.02765,1,1
1.02294,1,1
1.01826,1,1
1.01364,1,1
1.00905,1,1
1.0045,1,1
0.995536,0,0
0.991111,0,0
0.986726,0,0
0.982379,0,0
0.97807,0,0
0.973799,0,0
0.969565,0,0
0.965368,0,0
0.961207,0,0
0.957082,0,0
0.952991,0,0
0.948936,0,0
0.944915,0,0
0.940928,0,0
0.936975,0,0
0.933054,0,0
0.929167,0,0
0.925311,0,0
0.921488,0,0
0.917695,0,0
0.913934,0,0
0.910204,0,0
0.906504,0,0
0.902834,0,0
0.899194,0,0
0.895582,0,0
0.892,0,0
0.888446,0,0
0.884921,0,0
0.881423,0,0
0.877953,0,0
0.87451,0,0
224,224,224
74.6667,74,74
44.8,44,44
24.8889,24,24
20.3636,20,20
17.2308,17,17
14.9333,14,14
13.1765,13,13
11.7895,11,11
9.73913,9,9
8.96,8,8
8.2963,8,8
7.72414,7,7
7.22581,7,7
6.78788,6,6
6.05405,6,6
5.74359,5,5
5.46341,5,5
5.2093,5,5
4.97778,4,4
4.76596,4,4
4.39216,4,4
4.22642,4,4
4.07273,4,4
3.92982,3,3
3.79661,3,3
3.67213,3,3
3.44615,3,3
3.34328,3,3
3.24638,3,3
3.15493,3,3
3.06849,3,3
2.98667,2,2
2.83544,2,2
2.76543,2,2
2.6988,2,2
2.63529,2,2
2.57471,2,2
2.51685,2,2
2.4086,2,2
2.35789,2,2
2.30928,2,2
2.26263,2,2
2.21782,2,2
2.17476,2,2
2.09346,2,2
2.05505,2,2
2.01802,2,2
1.9823,1,1
1.94783,1,1
1.91453,1,1
1.85124,1,1
1.82114,1,1
1.792,1,1
1.76378,1,1
1.73643,1,1
1.70992,1,1
1.65926,1,1
1.63504,1,1
1.61151,1,1
1.58865,1,1
1.56643,1,1
1.54483,1,1
1.50336,1,1
1.48344,1,1
1.46405,1,1
1.44516,1,1
1.42675,1,1
1.40881,1,1
1.37423,1,1
1.35758,1,1
1.34132,1,1
1.32544,1,1
1.30994,1,1
1.2948,1,1
1.26554,1,1
1.2514,1,1
1.23757,1,1
1.22404,1,1
1.21081,1,1
1.19786,1,1
1.17277,1,1
1.16062,1,1
1.14872,1,1
1.13706,1,1
1.12563,1,1
1.11443,1,1
1.09268,1,1
1.08213,1,1
1.07177,1,1
1.06161,1,1
1.05164,1,1
1.04186,1,1
1.02283,1,1
1.01357,1,1
1.00448,1,1
0.995556,0,0
0.986784,0,0
0.978166,0,0
0.961373,0,0
0.953192,0,0
0.945148,0,0
0.937239,0,0
0.929461,0,0
0.921811,0,0
0.906883,0,0
0.899598,0,0
0.89243,0,0
0.885375,0,0
0.878431,0,0
225,225,225
112.5,112,112
56.25,56,56
32.1429,32,32
28.125,28,28
20.4545,20,20
17.3077,17,17
16.0714,16,16
14.0625,14,14
13.2353,13,13
11.8421,11,11
10.2273,10,10
9.78261,9,9
8.65385,8,8
8.03571,8,8
7.75862,7,7
7.25806,7,7
7.03125,7,7
6.61765,6,6
6.08108,6,6
5.92105,5,5
5.4878,5,5
5.23256,5,5
5.11364,5,5
4.8913,4,4
4.78723,4,4
4.59184,4,4
4.32692,4,4
4.24528,4,4
4.01786,4,4
3.87931,3,3
3.81356,3,3
3.68852,3,3
3.62903,3,3
3.51562,3,3
3.35821,3,3
3.30882,3,3
3.16901,3,3
3.08219,3,3
3.04054,3,3
2.96053,2,2
2.92208,2,2
2.8481,2,2
2.7439,2,2
2.71084,2,2
2.61628,2,2
2.55682,2,2
2.52809,2,2
2.47253,2,2
2.44565,2,2
2.39362,2,2
2.31959,2,2
2.29592,2,2
2.22772,2,2
2.18447,2,2
2.16346,2,2
2.12264,2,2
2.1028,2,2
2.06422,2,2
2.00893,2,2
1.99115,1,1
1.93966,1,1
1.90678,1,1
1.89076,1,1
1.8595,1,1
1.84426,1,1
1.81452,1,1
1.77165,1,1
1.75781,1,1
1.71756,1,1
1.69173,1,1
1.6791,1,1
1.65441,1,1
1.64234,1,1
1.61871,1,1
1.58451,1,1
1.57343,1,1
1.5411,1,1
1.52027,1,1
1.51007,1,1
1.49007,1,1
1.48026,1,1
1.46104,1,1
1.43312,1,1
1.42405,1,1
1.39752,1,1
1.38037,1,1
1.37195,1,1
1.35542,1,1
1.34731,1,1
1.33136,1,1
1.30814,1,1
1.30058,1,1
1.27841,1,1
1.26405,1,1
1.25698,1,1
1.24309,1,1
1.23626,1,1
1.22283,1,1
1.20321,1,1
1.19681,1,1
1.17801,1,1
1.1658,1,1
1.15979,1,1
1.14796,1,1
1.14213,1,1
1.13065,1,1
1.11386,1,1
1.10837,1,1
1.09223,1,1
1.08173,1,1
1.07656,1,1
1.06635,1,1
1.06132,1,1
1.0514,1,1
1.03687,1,1
1.03211,1,1
1.0181,1,1
1.00897,1,1
1.00446,1,1
0.995575,0,0
0.991189,0,0
0.982533,0,0
0.969828,0,0
0.965665,0,0
0.95339,0,0
0.945378,0,0
0.941423,0,0
0.93361,0,0
0.929752,0,0
0.922131,0,0
0.910931,0,0
0.907258,0,0
0.896414,0,0
0.889328,0,0
0.885827,0,0
226,226,226
75.3333,75,75
45.2,45,45
32.2857,32,32
25.1111,25,25
20.5455,20,20
17.3846,17,17
15.0667,15,15
13.2941,13,13
11.8947,11,11
10.7619,10,10
9.82609,9,9
9.04,9,9
8.37037,8,8
7.7931,7,7
7.29032,7,7
6.84848,6,6
6.45714,6,6
6.10811,6,6
5.79487,5,5
5.5122,5,5
5.25581,5,5
5.02222,5,5
4.80851,4,4
4.61225,4,4
4.43137,4,4
4.26415,4,4
4.10909,4,4
3.96491,3,3
3.83051,3,3
3.70492,3,3
3.5873,3,3
3.47692,3,3
3.37313,3,3
3.27536,3,3
3.1831,3,3
3.09589,3,3
3.01333,3,3
2.93507,2,2
2.86076,2,2
2.79012,2,2
2.72289,2,2
2.65882,2,2
2.5977,2,2
2.53933,2,2
2.48352,2,2
2.43011,2,2
2.37895,2,2
2.3299,2,2
2.28283,2,2
2.23762,2,2
2.19417,2,2
2.15238,2,2
2.11215,2,2
2.07339,2,2
2.03604,2,2
1.96522,1,1
1.93162,1,1
1.89916,1,1
1.86777,1,1
1.8374,1,1
1.808,1,1
1.77953,1,1
1.75194,1,1
1.72519,1,1
1.69925,1,1
1.67407,1,1
1.64964,1,1
1.6259,1,1
1.60284,1,1
1.58042,1,1
1.55862,1,1
1.53741,1,1
1.51678,1,1
1.49669,1,1
1.47712,1,1
1.45806,1,1
1.43949,1,1
1.42138,1,1
1.40373,1,1
1.3865,1,1
1.3697,1,1
1.35329,1,1
1.33728,1,1
1.32164,1,1
1.30636,1,1
1.29143,1,1
1.27684,1,1
1.26257,1,1
1.24862,1,1
1.23497,1,1
1.22162,1,1
1.20856,1,1
1.19577,1,1
1.18325,1,1
1.17098,1,1
1.15897,1,1
1.14721,1,1
1.13568,1,1
1.12438,1,1
1.1133,1,1
1.10244,1,1
1.09179,1,1
1.08134,1,1
1.07109,1,1
1.06103,1,1
1.05116,1,1
1.04147,1,1
1.03196,1,1
1.02262,1,1
1.01345,1,1
1.00444,1,1
0.995595,0,0
0.9869,0,0
0.978355,0,0
0.969957,0,0
0.961702,0,0
0.953587,0,0
0.945607,0,0
0.937759,0,0
0.930041,0,0
0.922449,0,0
0.91498,0,0
0.907631,0,0
0.900398,0,0
0.893281,0,0
0.886275,0,0
227,227,227
113.5,113,113
75.6667,75,75
56.75,56,56
45.4,45,45
37.8333,37,37
32.4286,32,32
28.375,28,28
25.2222,25,25
22.7,22,22
20.6364,20,20
18.9167,18,18
17.4615,17,17
16.2143,16,16
15.1333,15,15
14.1875,14,14
13.3529,13,13
12.6111,12,12
11.9474,11,11
11.35,11,11
10.8095,10,10
10.3182,10,10
9.86957,9,9
9.45833,9,9
9.08,9,9
8.73077,8,8
8.40741,8,8
8.10714,8,8
7.82759,7,7
7.56667,7,7
7.32258,7,7
7.09375,7,7
6.87879,6,6
6.67647,6,6
6.48571,6,6
6.30556,6,6
6.13514,6,6
5.97368,5,5
5.82051,5,5
5.675,5,5
5.53659,5,5
5.40476,5,5
5.27907,5,5
5.15909,5,5
5.04444,5,5
4.93478,4,4
4.82979,4,4
4.72917,4,4
4.63265,4,4
4.54,4,4
4.45098,4,4
4.36538,4,4
4.28302,4,4
4.2037,4,4
4.12727,4,4
4.05357,4,4
3.98246,3,3
3.91379,3,3
3.84746,3,3
3.78333,3,3
3.72131,3,3
3.66129,3,3
3.60317,3,3
3.54688,3,3
3.49231,3,3
3.43939,3,3
3.38806,3,3
3.33824,3,3
3.28986,3,3
3.24286,3,3
3.19718,3,3
3.15278,3,3
3.10959,3,3
3.06757,3,3
3.02667,3,3
2.98684,2,2
2.94805,2,2
2.91026,2,2
2.87342,2,2
2.8375,2,2
2.80247,2,2
2.76829,2,2
2.73494,2,2
2.70238,2,2
2.67059,2,2
2.63953,2,2
2.6092,2,2
2.57955,2,2
2.55056,2,2
2.52222,2,2
2.49451,2,2
2.46739,2,2
2.44086,2,2
2.41489,2,2
2.38947,2,2
2.36458,2,2
2.34021,2,2
2.31633,2,2
2.29293,2,2
